st_case_year,STATE,ST_CASE,VEH_NO,VE_FORMS,NUMOCCS,DAY,MONTH,HOUR,MINUTE,HARM_EV,MAN_COLL,UNITTYPE,HIT_RUN,REG_STAT,OWNER,MAKE,MODEL,MAK_MOD,BODY_TYP,MOD_YEAR,VIN,VIN_1,VIN_2,VIN_3,VIN_4,VIN_5,VIN_6,VIN_7,VIN_8,VIN_9,VIN_10,VIN_11,VIN_12,TOW_VEH,J_KNIFE,MCARR_I1,MCARR_I2,MCARR_ID,GVWR,V_CONFIG,CARGO_BT,HAZ_INV,HAZ_PLAC,HAZ_ID,HAZ_CNO,HAZ_REL,BUS_USE,SPEC_USE,EMER_USE,TRAV_SP,UNDERIDE,ROLLOVER,ROLINLOC,IMPACT1,DEFORMED,TOWED,M_HARM,VEH_SC1,VEH_SC2,FIRE_EXP,DR_PRES,L_STATE,DR_ZIP,L_STATUS,L_TYPE,CDL_STAT,L_ENDORS,L_COMPL,L_RESTRI,DR_HGT,DR_WGT,PREV_ACC,PREV_SUS,PREV_DWI,PREV_SPD,PREV_OTH,FIRST_MO,FIRST_YR,LAST_MO,LAST_YR,SPEEDREL,DR_SF1,DR_SF2,DR_SF3,DR_SF4,VTRAFWAY,VNUM_LAN,VSPD_LIM,VALIGN,VPROFILE,VPAVETYP,VSURCOND,VTRAFCON,VTCONT_F,P_CRASH1,P_CRASH2,P_CRASH3,PCRASH4,PCRASH5,ACC_TYPE,DEATHS,DR_DRINK,idno
240067_2014,24,240067,3,6,1,18,3,15,14,12,1,1,0,24,2,12,422,12422,15,2004,1FMRU15W94LA,1,F,M,R,U,1,5,W,9,4,L,A,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,1,24,21060,6,1,0,0,3,0,66,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,55,1,1,2,1,0,0,5,53,1,1,1,98,0,0,7378
240067_2014,24,240067,4,6,1,18,3,15,14,12,1,1,0,24,3,20,482,20482,31,2010,3GNVKGE06AG1,3,G,N,V,K,G,E,0,6,A,G,1,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,1,24,21122,6,1,0,0,3,0,71,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,55,1,1,2,1,0,0,5,53,1,1,1,98,0,0,7379
240067_2014,24,240067,5,6,2,18,3,15,14,12,1,1,0,24,1,6,441,6441,20,2014,2C4RC1BGXER2,2,C,4,R,C,1,B,G,X,E,R,2,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,1,24,21122,6,1,0,0,3,0,60,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,55,1,1,2,1,0,0,5,53,1,1,1,98,0,0,7380
240067_2014,24,240067,6,6,1,18,3,15,14,12,1,1,0,24,1,2,404,2404,14,1996,1J4FJ68S0TL1,1,J,4,F,J,6,8,S,0,T,L,1,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,6,6,2,1,0,0,0,1,24,20794,1,1,0,0,2,2,64,155,0,1,0,0,2,9,2012,3,2014,0,74,0,0,0,3,2,55,1,1,2,1,0,0,5,53,1,1,1,98,0,0,7381
240068_2014,24,240068,1,2,1,31,3,11,16,12,1,1,0,24,3,87,890,87890,66,2005,1XPFDB0X55N8,1,X,P,F,D,B,0,X,5,5,N,8,1,1,57,273092,57273092,3,6,1,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,2,0,0,1,1,42,17314,6,1,6,0,3,0,68,999,0,0,0,0,0,0,0,0,0,0,26,0,0,0,3,4,65,1,1,2,1,0,0,1,61,1,1,1,32,1,0,7382
240068_2014,24,240068,2,2,1,31,3,11,16,12,1,1,0,24,3,87,890,87890,62,2006,1NPAL0EX46N8,1,N,P,A,L,0,E,X,4,6,N,8,0,0,57,273092,57273092,2,1,4,2,8,8888,88,8,0,0,0,998,0,0,0,6,6,2,12,0,0,0,1,24,21028,6,1,6,0,3,0,68,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,65,1,1,2,1,0,0,16,51,1,1,1,32,0,0,7383
240069_2014,24,240069,1,2,1,2,4,18,26,12,8,1,0,24,2,55,38,55038,4,2005,KMHFU45E95A3,K,M,H,F,U,4,5,E,9,5,A,3,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,10,6,2,12,0,0,0,1,24,21863,6,1,0,0,3,0,67,138,0,0,0,0,0,0,0,0,0,3,28,0,0,0,1,2,50,3,1,2,1,0,0,14,10,99,9,2,64,1,1,7384
240069_2014,24,240069,2,2,3,2,4,18,26,12,8,1,0,24,2,20,24,20024,6,2011,1GNKVGED5BJ1,1,G,N,K,V,G,E,D,5,B,J,1,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,11,6,2,12,0,0,0,1,24,21811,6,1,0,0,3,0,63,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,50,3,1,2,1,0,0,14,62,99,9,1,65,0,0,7385
240070_2014,24,240070,1,1,1,3,4,3,37,8,0,1,0,24,3,12,16,12016,4,2009,2FAHP71V59X1,2,F,A,H,P,7,1,V,5,9,X,1,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,5,0,998,0,0,0,1,4,5,8,0,0,0,1,54,25404,6,1,0,0,3,0,68,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,45,1,1,2,1,0,0,1,80,1,1,1,13,0,0,7386
240071_2014,24,240071,1,1,1,7,4,1,40,41,0,1,0,24,1,52,37,52037,3,2004,4A3AE45G44E1,4,A,3,A,E,4,5,G,4,4,E,1,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,42,0,0,0,1,24,21015,6,1,0,0,3,0,71,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,65,3,1,2,1,0,0,1,11,1,1,4,1,1,0,7387
240072_2014,24,240072,1,2,1,11,4,22,17,8,0,1,0,24,2,49,32,49032,4,2010,1NXBU4EE2AZ3,1,N,X,B,U,4,E,E,2,A,Z,3,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,8,0,0,0,1,24,20616,6,1,0,0,3,0,63,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,30,1,1,2,1,3,3,1,80,1,1,1,13,0,0,7388
240072_2014,24,240072,2,2,1,11,4,22,17,8,0,1,0,24,3,2,404,2404,14,2010,1J4BA5H19AL2,1,J,4,B,A,5,H,1,9,A,L,2,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,2,5,8,0,0,0,1,37,28269,1,1,2,0,2,2,72,999,0,1,0,0,1,7,2012,2,2013,0,74,0,0,0,3,2,30,1,1,2,1,3,3,1,80,1,1,1,98,0,0,7389
240073_2014,24,240073,1,3,1,11,4,14,21,12,2,1,0,24,3,84,884,84884,62,2010,1HTJTSKL1AH1,1,H,T,J,T,S,K,L,1,A,H,1,0,0,88,888888888,88888888888,2,2,8,1,0,0,0,0,0,0,0,998,0,0,0,12,4,3,12,0,0,0,1,24,21015,6,1,0,0,2,2,70,200,0,0,0,0,0,0,0,0,0,0,28,74,0,0,5,2,45,1,1,2,1,0,0,1,10,1,1,2,50,0,0,7390
240073_2014,24,240073,2,3,1,11,4,14,21,12,2,1,0,24,1,7,442,7442,20,1999,2B4FP2532XR2,2,B,4,F,P,2,5,3,2,X,R,2,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,12,0,0,0,1,24,21001,6,1,0,0,3,0,67,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,45,1,1,2,1,0,0,1,62,1,1,1,51,1,0,7391
240073_2014,24,240073,3,3,1,11,4,14,21,12,2,1,0,24,2,2,405,2405,14,2003,1J4GL48K13W7,1,J,4,G,L,4,8,K,1,3,W,7,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,1,6,2,12,0,0,0,1,47,37211,6,1,0,0,3,0,66,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,45,1,1,2,1,0,0,1,62,99,9,1,98,0,0,7392
240074_2014,24,240074,1,1,1,10,2,10,3,8,0,1,0,42,1,20,481,20481,31,2003,1GCGK13U33F2,1,G,C,G,K,1,3,U,3,3,F,2,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,2,5,8,0,0,0,1,42,17352,6,1,0,0,3,0,66,999,0,0,0,0,0,0,0,0,0,9,39,0,0,0,3,2,25,1,1,2,1,20,3,11,80,1,1,1,13,0,0,7393
240075_2014,24,240075,1,1,1,20,3,16,10,8,0,1,0,24,1,35,39,35039,4,2006,1N4BA41E66C8,1,N,4,B,A,4,1,E,6,6,C,8,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,8,0,0,0,1,24,21117,6,1,0,0,3,0,63,100,0,0,0,0,0,0,0,0,0,0,28,39,0,0,5,4,40,1,1,2,1,0,0,1,80,1,1,1,13,0,0,7394
240076_2014,24,240076,1,2,2,30,1,21,30,12,2,1,0,24,1,37,32,37032,4,2007,1HGCM55157A1,1,H,G,C,M,5,5,1,5,7,A,1,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,12,0,0,0,1,24,21037,6,1,0,0,3,0,68,175,0,0,0,0,0,0,0,0,0,0,39,0,0,0,1,2,40,1,1,2,1,0,0,1,19,1,1,1,90,1,0,7395
240076_2014,24,240076,2,2,1,30,1,21,30,12,2,1,0,24,1,12,401,12401,14,2004,1FMZU73E74ZB,1,F,M,Z,U,7,3,E,7,4,Z,B,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,12,0,0,0,1,24,20737,6,1,0,0,3,0,68,200,0,0,0,1,0,6,2012,6,2012,0,0,0,0,0,1,2,40,1,1,2,1,0,0,1,68,1,1,1,90,0,0,7396
240077_2014,24,240077,1,1,1,29,3,0,39,8,0,1,1,99,9,99,999,99999,99,9999,999999999999,9,9,9,9,9,9,9,9,9,9,9,9,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,9,5,8,0,0,0,1,99,99999,9,9,99,9,9,9,999,999,99,99,99,99,99,99,9999,99,9999,9,99,99,99,99,5,4,30,1,1,2,1,0,0,1,80,99,9,9,13,0,0,7397
240078_2014,24,240078,1,1,1,21,3,10,15,8,0,1,0,24,1,37,402,37402,14,2013,5J6RM4H32DL0,5,J,6,R,M,4,H,3,2,D,L,0,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,4,5,8,0,0,0,1,24,21212,6,1,0,0,3,0,63,150,0,0,0,0,0,0,0,0,0,0,39,0,0,0,1,2,30,1,1,2,1,50,3,1,80,1,1,1,13,0,0,7398
240079_2014,24,240079,1,2,1,5,3,20,45,12,2,1,0,24,2,18,2,18002,4,2003,1G4HR54K63U1,1,G,4,H,R,5,4,K,6,3,U,1,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,12,0,0,0,1,11,20020,6,1,99,9,9,9,999,999,99,99,99,99,99,99,9999,99,9999,4,28,0,0,0,1,4,30,3,1,2,1,0,0,14,10,1,1,2,50,1,0,7399
240079_2014,24,240079,2,2,1,5,3,20,45,12,2,1,0,24,1,49,40,49040,4,2004,JTDBE32K8402,J,T,D,B,E,3,2,K,8,4,0,2,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,12,0,0,0,1,24,20866,6,1,0,0,3,0,64,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,30,3,1,2,1,0,0,14,62,99,9,2,51,0,0,7400
240080_2014,24,240080,1,1,1,5,3,23,8,33,0,1,0,24,3,35,47,35047,4,2005,1N4AL11E95C3,1,N,4,A,L,1,1,E,9,5,C,3,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,14,6,2,31,0,0,0,1,11,20018,3,1,0,0,2,0,999,999,99,99,99,99,99,99,9999,99,9999,4,0,0,0,0,1,2,25,1,1,2,1,0,0,1,10,4,4,4,7,1,1,7401
240081_2014,24,240081,1,1,1,3,1,23,56,8,0,1,0,24,1,32,42,32042,4,2004,WAULT64B14N0,W,A,U,L,T,6,4,B,1,4,N,0,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,2,5,8,0,0,0,1,24,21740,6,1,0,0,3,3,72,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,25,1,1,2,1,9,8,1,80,1,1,1,13,0,0,7402
240082_2014,24,240082,1,2,2,18,3,1,21,12,6,1,0,24,3,52,46,52046,4,2008,JA3AU26U68U0,J,A,3,A,U,2,6,U,6,8,U,0,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,12,0,0,0,1,24,20743,6,1,0,0,3,0,72,205,0,4,0,2,3,6,2012,1,2014,3,0,0,0,0,3,2,40,1,1,2,1,0,0,1,17,1,1,1,88,0,1,7403
240082_2014,24,240082,2,2,1,18,3,1,21,12,6,1,0,24,2,35,39,35039,4,2004,1N4BA41E24C8,1,N,4,B,A,4,1,E,2,4,C,8,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,10,6,2,12,0,0,0,1,24,20706,3,1,0,0,2,2,69,150,0,1,0,0,0,10,2013,10,2013,0,74,0,0,0,3,2,40,1,1,2,1,97,8,99,66,1,1,1,89,1,1,7404
240083_2014,24,240083,1,1,1,20,1,20,9,8,0,1,0,10,1,7,482,7482,31,1995,1B7KF26C2SS3,1,B,7,K,F,2,6,C,2,S,S,3,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,2,5,8,0,0,0,1,10,19941,6,1,0,0,3,0,72,168,0,3,0,2,0,2,2012,10,2013,0,0,0,0,0,1,2,35,1,1,2,1,0,0,12,80,1,1,1,13,0,0,7405
240084_2014,24,240084,1,1,1,11,4,8,25,42,0,1,0,24,2,41,55,41055,5,2013,JM1DE1KZ1D01,J,M,1,D,E,1,K,Z,1,D,0,1,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,11,6,2,42,0,0,0,1,24,21643,6,1,0,0,3,0,69,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,50,2,1,2,1,0,0,1,12,99,9,4,10,1,0,7406
240085_2014,24,240085,1,2,4,6,4,22,11,12,6,1,0,24,2,55,36,55036,4,2013,KMHCT5AE7DU0,K,M,H,C,T,5,A,E,7,D,U,0,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,7,6,2,12,0,0,0,1,24,20744,6,2,0,0,3,1,67,165,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,11,16,1,1,1,98,0,0,7407
240085_2014,24,240085,2,2,1,6,4,22,11,12,6,1,0,24,2,76,706,76706,80,2007,JYARN20EX7A0,J,Y,A,R,N,2,0,E,X,7,A,0,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,12,0,0,0,1,24,20735,6,1,0,0,3,0,67,155,0,0,0,2,0,9,2012,11,2013,0,0,0,0,0,2,3,45,1,1,2,1,0,0,1,72,99,9,1,98,1,1,7408
240086_2014,24,240086,1,1,1,11,4,21,14,42,0,1,0,10,1,23,481,23481,31,2004,1GTEC14V24Z1,1,G,T,E,C,1,4,V,2,4,Z,1,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,42,0,0,0,1,10,19975,6,1,0,0,3,0,71,191,0,0,0,1,0,4,2012,4,2012,4,0,0,0,0,1,2,40,3,1,2,1,0,0,14,13,1,1,4,5,1,1,7409
240087_2014,24,240087,1,2,1,11,4,18,16,24,0,1,0,24,1,20,4,20004,2,1964,40837S101134,4,0,8,3,7,S,1,0,1,1,3,4,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,1,6,2,12,0,0,0,1,24,21234,6,1,0,0,3,0,72,195,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,2,35,2,1,2,1,0,0,14,6,9,2,4,2,1,0,7410
240087_2014,24,240087,2,2,3,11,4,18,16,24,0,1,0,24,3,12,481,12481,31,1999,1FTNX21L9XEB,1,F,T,N,X,2,1,L,9,X,E,B,1,1,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,12,0,0,0,1,24,21224,6,1,0,0,3,0,68,145,0,0,0,0,1,7,2012,7,2012,0,0,0,0,0,1,2,35,2,1,2,1,0,0,1,62,4,1,1,98,0,0,7411
240088_2014,24,240088,1,1,1,18,4,7,0,1,0,1,0,24,3,20,880,20880,67,2002,3GBKC34G42M1,3,G,B,K,C,3,4,G,4,2,M,1,0,0,57,339370,57339370,2,1,97,1,0,0,0,0,0,0,0,998,0,2,5,0,6,2,1,0,0,0,1,24,21009,6,1,0,0,3,0,69,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,50,3,1,2,1,0,0,1,11,1,9,4,5,1,0,7412
240089_2014,24,240089,1,1,2,16,4,21,55,8,0,1,0,24,1,22,22,22022,4,2009,1G2ZJ57KX942,1,G,2,Z,J,5,7,K,X,9,4,2,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,8,0,0,0,1,24,21158,6,1,0,0,3,0,58,155,0,0,0,0,1,1,2014,1,2014,0,0,0,0,0,3,4,45,1,1,2,1,0,0,1,80,1,1,1,13,0,0,7413
240090_2014,24,240090,1,1,1,18,4,8,50,24,0,1,0,24,1,54,38,54038,3,2002,JH4DC54852C0,J,H,4,D,C,5,4,8,5,2,C,0,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,1,5,12,6,2,42,0,0,0,1,24,20769,6,1,0,0,3,0,69,160,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,2,55,1,1,2,1,0,0,1,9,99,9,4,5,1,0,7414
240091_2014,24,240091,1,1,1,13,4,1,44,8,0,1,1,24,1,41,51,41051,4,2013,JM1BL1TG9D18,J,M,1,B,L,1,T,G,9,D,1,8,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,8,0,0,0,1,24,21220,6,1,0,0,3,0,64,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,40,1,5,2,1,2,3,1,80,1,1,1,13,0,1,7415
240092_2014,24,240092,1,3,1,12,4,19,2,12,7,1,0,24,2,53,705,53705,80,2003,JS1GN7BA4321,J,S,1,G,N,7,B,A,4,3,2,1,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,11,6,2,12,0,0,0,1,24,21224,6,1,0,0,3,0,67,140,0,0,0,1,2,5,2012,11,2013,3,27,36,0,0,3,6,65,2,1,2,1,0,0,15,10,1,1,2,47,1,1,7416
240092_2014,24,240092,2,3,1,12,4,19,2,12,7,1,0,24,1,30,402,30402,14,2012,WVGAV7AX9CW5,W,V,G,A,V,7,A,X,9,C,W,5,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,2,4,8,12,0,0,0,1,24,20770,6,1,0,0,3,3,73,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,65,2,1,2,1,0,0,1,63,1,1,1,45,0,0,7417
240092_2014,24,240092,3,3,1,12,4,19,2,12,7,1,0,42,3,51,881,51881,66,2013,4V4NC9EH8DN1,4,V,4,N,C,9,E,H,8,D,N,1,1,1,57,01848462,5701848462,3,6,1,1,0,0,0,0,0,0,0,998,0,0,0,98,0,5,54,0,0,0,1,42,19030,6,1,6,0,3,0,72,999,0,0,0,1,0,9,2012,9,2012,0,0,0,0,0,3,6,65,2,1,2,1,0,0,1,98,1,1,1,98,0,0,7418
240093_2014,24,240093,1,2,1,19,4,0,14,12,2,1,0,24,2,7,482,7482,31,2002,3D7HU18Z32G1,3,D,7,H,U,1,8,Z,3,2,G,1,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,12,0,0,0,1,24,21617,6,1,0,0,3,3,74,310,0,0,0,0,0,0,0,0,0,0,28,36,0,0,1,2,50,1,1,2,1,0,0,1,10,1,1,2,50,0,1,7419
240093_2014,24,240093,2,2,1,19,4,0,14,12,2,1,0,24,1,12,401,12401,14,1996,1FMDU35P3TZB,1,F,M,D,U,3,5,P,3,T,Z,B,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,1,1,12,6,2,12,0,0,0,1,24,21625,6,1,0,0,3,0,71,190,0,0,0,0,1,3,2012,3,2012,0,0,0,0,0,1,2,50,1,1,2,1,0,0,1,62,1,1,1,51,1,1,7420
240094_2014,24,240094,1,2,1,20,4,12,4,12,6,1,0,24,1,12,471,12471,31,1989,1FTCR10AXKUA,1,F,T,C,R,1,0,A,X,K,U,A,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,11,6,2,12,0,0,0,1,24,21783,6,1,0,0,3,0,66,165,0,0,0,0,0,0,0,0,0,0,38,0,0,0,9,8,98,8,8,8,1,0,0,1,17,1,1,1,89,1,0,7421
240094_2014,24,240094,2,2,3,20,4,12,4,12,6,1,0,24,1,12,401,12401,14,2001,1FMZU83P51UB,1,F,M,Z,U,8,3,P,5,1,U,B,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,12,0,0,0,1,24,21788,6,1,0,0,3,0,64,180,0,1,0,1,1,3,2012,8,2012,0,0,0,0,0,3,3,55,1,6,2,1,0,0,1,66,1,1,1,88,0,0,7422
240095_2014,24,240095,1,1,1,17,4,4,4,30,0,1,0,24,1,22,16,22016,2,2002,1G2JB1240271,1,G,2,J,B,1,2,4,0,2,7,1,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,1,5,12,6,2,30,0,0,0,1,24,20904,6,1,0,0,3,0,70,220,0,0,0,0,0,0,0,0,0,9,99,99,99,99,1,2,50,1,1,2,1,0,0,1,12,1,9,4,10,1,0,7423
240096_2014,24,240096,1,1,1,27,4,5,41,59,0,1,0,24,1,20,471,20471,30,1999,1GCCS1444X81,1,G,C,C,S,1,4,4,4,X,8,1,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,1,1,12,6,2,1,0,0,0,1,24,21750,6,1,0,0,3,0,72,175,0,0,0,0,0,0,0,0,0,4,58,0,0,0,6,1,98,2,5,2,1,0,0,14,6,99,9,4,7,1,1,7424
240097_2014,24,240097,1,1,1,29,4,2,27,1,0,1,0,24,1,2,403,2403,14,2000,1J4GW58N1YC1,1,J,4,G,W,5,8,N,1,Y,C,1,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,2,6,0,6,2,1,0,0,0,1,24,21740,6,1,0,0,3,0,74,255,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,2,35,1,1,2,1,0,0,1,12,1,1,4,6,1,1,7425
240098_2014,24,240098,1,1,2,28,4,21,20,42,0,1,0,24,2,35,43,35043,4,2004,3N1CB51D04L8,3,N,1,C,B,5,1,D,0,4,L,8,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,11,6,2,42,0,0,0,1,24,21160,6,1,0,0,3,3,76,200,0,0,0,0,0,0,0,0,0,4,58,0,0,0,1,2,30,1,6,2,2,0,0,1,6,6,9,4,1,1,1,7426
240099_2014,24,240099,1,2,1,9,4,14,27,12,1,1,0,24,1,12,17,12017,4,2013,1FAHP2E87DG1,1,F,A,H,P,2,E,8,7,D,G,1,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,12,0,0,0,1,24,20657,6,1,0,0,3,0,65,179,0,0,0,1,0,6,2012,6,2012,4,26,0,0,0,1,4,40,1,1,2,1,0,0,1,50,1,1,1,20,1,0,7427
240099_2014,24,240099,2,2,1,9,4,14,27,12,1,1,0,24,1,49,40,49040,4,2009,4T1BK46KX9U5,4,T,1,B,K,4,6,K,X,9,U,5,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,1,24,20659,6,1,0,0,3,3,68,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,40,1,1,2,1,0,0,5,53,1,1,1,21,0,0,7428
240100_2014,24,240100,1,2,1,29,4,14,38,12,6,1,0,24,1,37,31,37031,4,2010,2HGFA1F34AH5,2,H,G,F,A,1,F,3,4,A,H,5,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,10,6,2,12,0,0,0,1,24,21811,6,1,0,0,3,0,60,135,0,0,0,0,1,6,2012,6,2012,0,38,0,0,0,6,8,98,8,8,2,1,20,3,11,15,1,1,1,82,1,0,7429
240100_2014,24,240100,2,2,1,29,4,14,38,12,6,1,0,24,1,20,403,20403,14,2005,1GNDS13S9521,1,G,N,D,S,1,3,S,9,5,2,1,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,12,0,0,0,1,24,21811,6,1,0,0,3,3,63,99,0,0,0,0,1,1,2014,1,2014,0,0,0,0,0,8,8,50,1,1,2,1,0,0,1,67,1,1,1,83,0,0,7430
240101_2014,24,240101,1,1,1,29,4,5,9,8,0,1,0,24,3,98,988,98988,52,2009,15GGD3018911,1,5,G,G,D,3,0,1,8,9,1,1,0,0,88,888888888,88888888888,3,21,22,1,0,0,0,0,6,3,0,998,0,0,0,12,4,3,8,0,0,0,1,24,20759,6,1,6,0,3,0,75,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,40,1,1,2,2,4,3,2,80,99,9,1,13,0,0,7431
240102_2014,24,240102,1,1,1,5,5,11,45,1,0,1,0,24,2,12,881,12881,61,2005,1FTWF31505EA,1,F,T,W,F,3,1,5,0,5,E,A,1,1,77,777777777,77777777777,2,4,97,1,0,0,0,0,0,0,0,998,0,2,1,0,6,2,24,0,0,0,1,24,20912,6,1,6,0,3,0,71,185,0,0,0,0,0,0,0,0,0,9,99,99,99,99,3,4,65,2,8,2,1,0,0,14,9,99,2,1,98,1,0,7432
240103_2014,24,240103,1,2,1,5,5,19,44,12,6,1,0,24,1,59,31,59031,4,1997,JT8BF22G5V50,J,T,8,B,F,2,2,G,5,V,5,0,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,12,0,0,0,1,24,21903,6,1,0,0,3,0,61,150,0,0,0,0,0,0,0,0,0,0,58,27,0,0,3,3,55,1,1,2,1,0,0,15,11,6,9,2,46,1,0,7433
240103_2014,24,240103,2,2,3,5,5,19,44,12,6,1,0,24,1,22,20,22020,4,2005,1G2NE52E05M2,1,G,2,N,E,5,2,E,0,5,M,2,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,9,6,2,12,0,0,0,1,24,21078,6,1,0,0,3,0,70,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,55,1,1,2,1,0,0,1,60,99,1,1,45,0,0,7434
