st_case_year,STATE,ST_CASE,VE_TOTAL,VE_FORMS,PVH_INVL,PEDS,PERNOTMVIT,PERMVIT,PERSONS,COUNTY,CITY,DAY,MONTH,YEAR,DAY_WEEK,HOUR,MINUTE,NHS,ROAD_FNC,ROUTE,TWAY_ID,TWAY_ID2,MILEPT,LATITUDE,LONGITUD,SP_JUR,HARM_EV,MAN_COLL,RELJCT1,RELJCT2,TYP_INT,WRK_ZONE,REL_ROAD,LGT_COND,WEATHER1,WEATHER2,WEATHER,SCH_BUS,RAIL,NOT_HOUR,NOT_MIN,ARR_HOUR,ARR_MIN,HOSP_HR,HOSP_MN,CF1,CF2,CF3,FATALS,DRUNK_DR,idno
100100_2014,10,100100,1,1,0,0,0,4,4,5,0,1,10,2014,4,15,53,9,99,8,"NORTH OLD STATE RD",NULL,99999,38.82465,-75.42915,0,32,0,0,1,1,0,4,1,1,0,1,0,0000000,15,45,15,56,16,17,0,0,0,1,0,4147
100101_2014,10,100101,2,2,0,0,0,3,3,3,0,23,11,2014,1,1,17,9,99,2,"US-40 PULASKI HWY","BROOKMONT DRIVE",99999,39.62166944,-75.68686111,0,12,6,1,2,3,0,1,3,1,0,1,0,0000000,1,19,1,25,1,45,0,0,0,1,1,4148
100102_2014,10,100102,1,1,0,1,1,3,3,1,0,3,12,2014,4,17,6,9,99,8,"BOWERS BEACH RD",NULL,99999,39.05498056,-75.40671111,0,8,0,0,1,1,0,1,2,1,0,1,0,0000000,17,8,17,11,17,36,0,0,0,1,0,4149
100103_2014,10,100103,2,2,0,1,1,2,2,3,0,11,12,2014,5,20,46,9,99,3,"SR-2 KIRKWOOD HWY",NULL,99999,39.73183889,-75.64241944,0,8,0,0,1,1,0,1,2,10,0,10,0,0000000,20,47,20,50,21,55,0,0,0,1,0,4150
100104_2014,10,100104,2,2,0,0,0,2,2,1,0,14,12,2014,1,3,7,9,99,3,"SR-8 FOREST AVE",NULL,99999,39.15571111,-75.60148889,0,12,2,0,1,1,0,1,2,1,0,1,0,0000000,3,10,3,20,3,33,0,0,0,1,1,4151
100105_2014,10,100105,1,1,0,1,1,2,2,1,70,22,12,2014,2,18,55,9,99,6,"OLD NORTH RD","WEST STREET",99999,39.11878889,-75.54416944,0,8,0,0,2,2,0,1,3,2,0,2,0,0000000,18,56,19,1,19,11,0,0,0,1,0,4152
100106_2014,10,100106,1,1,0,1,1,1,1,5,0,19,12,2014,6,19,18,9,99,8,"HUMMINGBIRD RD",NULL,99999,38.80743056,-75.41618889,0,9,0,0,1,1,0,1,2,1,0,1,0,0000000,19,12,19,15,20,34,0,0,0,1,0,4153
110001_2014,11,110001,1,1,0,0,0,1,1,1,10,5,1,2014,1,1,45,0,12,6,"S/B POTOMAC RIVER PARKWAY",NULL,0,38.89654167,-77.05374444,0,24,0,1,5,1,0,4,3,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,1,4154
110002_2014,11,110002,2,1,1,1,1,1,1,1,10,15,1,2014,4,23,25,0,16,6,"SUITLAND PARKWAY",NULL,0,38.85925,-76.99376389,0,8,0,0,1,1,3,4,2,1,0,1,0,0000000,99,99,99,99,99,99,3,0,0,1,1,4155
110003_2014,11,110003,1,1,0,1,1,1,1,1,10,17,1,2014,6,4,28,0,16,6,"13TH STREET NW","I STREET NW",0,38.90129444,-77.02962222,0,8,0,0,2,2,0,1,3,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0,4156
110004_2014,11,110004,1,1,0,1,1,1,1,1,10,14,2,2014,6,5,45,0,16,6,"PENNSYLVANIA AVE SE","SOUSA BRIDGE",0,38.87705833,-76.97831944,0,8,0,0,1,1,0,1,4,4,0,4,0,0000000,99,99,99,99,99,99,0,0,0,1,0,4157
110005_2014,11,110005,1,1,0,0,0,1,1,1,10,2,3,2014,1,7,42,0,16,6,"EASTERN AVE NE","SERGEANT RD NE",0,38.954175,-76.98783333,0,30,0,0,3,3,0,4,1,1,0,1,0,0000000,99,99,99,99,99,99,20,0,0,1,1,4158
110006_2014,11,110006,1,1,0,0,0,1,1,1,10,7,3,2014,6,2,54,0,16,6,"SOUTH CAPITOL ST SW","D ST SW",0,38.88518056,-77.00907222,0,26,0,0,3,2,0,1,3,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,1,4159
110007_2014,11,110007,1,1,0,1,1,1,1,1,10,12,3,2014,4,23,53,1,11,1,"I-695 WEST",NULL,0,38.87928611,-76.99742778,0,8,0,0,1,1,0,1,3,6,0,6,0,0000000,99,99,99,99,99,99,0,0,0,1,0,4160
110009_2014,11,110009,1,1,0,0,0,1,1,1,10,28,3,2014,6,19,0,0,16,6,"SUITLAND PKWY SE",NULL,0,38.86066667,-76.99439167,0,33,0,0,1,1,0,3,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,1,4161
110010_2014,11,110010,4,2,2,0,0,3,3,1,10,22,3,2014,7,16,55,0,16,6,"KENILWORTH AVE NE",NULL,0,38.90366111,-76.94174722,0,12,2,0,1,1,0,1,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,2,0,4162
110011_2014,11,110011,1,1,0,1,1,1,1,1,10,4,7,2014,6,16,54,0,16,6,"4016 ALABAMA AVE SE",NULL,0,38.86970278,-76.94705,0,8,0,0,1,1,0,1,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0,4163
110012_2014,11,110012,1,1,0,1,1,1,1,1,10,24,6,2014,3,17,36,0,16,6,"K ST NW","18TH ST NW",0,38.90256944,-77.04149444,0,8,0,0,3,2,0,1,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0,4164
110013_2014,11,110013,2,2,0,0,0,3,3,1,10,31,7,2014,5,11,8,0,16,6,"GOOD HOPE RD SE","16TH ST SE",0,38.86617222,-76.98189722,0,12,6,0,2,3,0,1,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0,4165
110014_2014,11,110014,1,1,0,0,0,2,2,1,10,4,8,2014,2,14,41,0,16,6,"3500 ALABAMA AVE SE",NULL,0,38.86221944,-76.95771944,0,33,0,0,1,1,0,4,1,1,0,1,0,0000000,0,0,0,0,0,0,0,0,0,1,0,4166
110015_2014,11,110015,2,2,0,0,0,2,2,1,10,6,8,2014,4,3,51,0,16,6,"14TH ST NE","H ST NE",0,38.90018611,-76.98548056,0,12,1,0,2,2,0,1,3,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0,4167
110016_2014,11,110016,2,2,0,0,0,2,2,1,10,15,8,2014,6,8,24,0,16,6,"CONNECTICUT AVE NW","36TH ST NW",0,38.95433056,-77.06943611,0,12,6,0,2,2,0,1,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0,4168
110017_2014,11,110017,2,2,0,0,0,6,6,1,10,6,9,2014,7,8,44,1,11,1,"I-295 NORTHBOUND SE",NULL,0,38.87404167,-76.97739444,0,12,1,0,1,1,0,1,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,2,0,4169
110018_2014,11,110018,1,1,0,1,1,1,1,1,10,20,9,2014,7,2,33,0,16,6,"8TH ST NW","S ST NW",0,38.908575,-77.02298333,0,9,0,0,2,2,0,1,3,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0,4170
110019_2014,11,110019,1,1,0,1,1,3,3,1,10,27,11,2014,5,19,54,0,16,6,"1857 ALABAMA AVE SE",NULL,0,38.84871111,-76.97786389,0,8,0,0,1,1,0,1,3,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0,4171
110020_2014,11,110020,1,1,0,1,1,1,1,1,10,14,9,2014,1,3,17,0,16,6,"2700 GEORGIA AVE NW",NULL,0,38.92554722,-77.02268056,0,8,0,0,1,1,0,1,3,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0,4172
110021_2014,11,110021,1,1,0,0,0,1,1,1,10,30,11,2014,1,13,20,0,16,6,"DIVISION AVE NE","BLAINE ST NE",0,38.89193611,-76.92793333,0,30,0,0,3,2,0,4,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0,4173
110022_2014,11,110022,1,1,0,1,1,1,1,1,10,19,11,2014,4,8,43,0,16,6,"400 EAST CAPITOL STREET NE","4TH ST NE",0,38.89118611,-77.00273889,0,8,0,0,3,2,0,1,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0,4174
240001_2014,24,240001,2,2,0,0,0,3,3,9,0,2,1,2014,5,14,32,1,2,3,SR-2,"PATUXENT POINT HWY",11,38.34685278,-76.46131111,0,12,6,0,2,2,0,1,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,2,0,4175
240002_2014,24,240002,1,1,0,0,0,1,1,21,0,6,1,2014,2,22,49,1,11,1,I-70,NULL,15,39.50785556,-77.5905,0,35,0,0,1,1,0,4,2,6,0,6,0,0000000,99,99,99,99,99,99,0,0,0,1,0,4176
240003_2014,24,240003,1,1,0,0,0,1,1,25,0,12,1,2014,1,18,52,0,3,3,SR-155,NULL,62,39.57193611,-76.13911667,0,34,0,0,1,1,0,4,2,1,0,1,0,0000000,99,99,99,99,88,88,0,0,0,1,1,4177
240004_2014,24,240004,2,2,0,0,0,3,3,27,0,11,1,2014,7,4,15,1,12,3,SR-32,NULL,3,39.13095833,-76.79891389,0,12,2,0,1,1,0,1,3,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,1,4178
240005_2014,24,240005,1,1,0,0,0,1,1,29,0,18,1,2014,7,2,13,0,4,3,SR-291,NULL,142,39.25805278,-75.83435556,0,24,0,0,1,1,0,4,2,1,0,1,0,0000000,99,99,99,99,88,88,20,0,0,1,1,4179
240006_2014,24,240006,2,2,0,0,0,3,3,25,0,22,1,2014,4,10,24,0,13,2,US-1,"WAL MART WAY",107,39.489075,-76.1964,0,12,6,0,2,2,0,1,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0,4180
240007_2014,24,240007,2,2,0,0,0,2,2,33,565,4,1,2014,7,4,16,1,12,3,SR-210,NULL,105,38.769975,-76.99496667,0,12,1,0,1,1,0,1,2,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,1,4181
240008_2014,24,240008,1,1,0,1,1,2,2,33,569,27,1,2014,2,21,41,1,12,3,SR-4,NULL,114,38.84968056,-76.90305278,0,8,0,0,1,1,0,1,2,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0,4182
240010_2014,24,240010,1,1,0,0,0,1,1,23,0,9,1,2014,5,14,59,1,2,2,US-219,NULL,291,39.61000278,-79.33333611,0,35,0,0,1,1,0,4,1,1,0,1,0,0000000,99,99,99,99,88,88,0,0,0,1,1,4183
240011_2014,24,240011,1,1,0,1,1,1,1,5,0,3,1,2014,6,21,8,0,14,3,SR-122,"WOODLAWN DRIVE",10,39.31243611,-76.73489444,0,8,0,0,2,2,0,1,3,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0,4184
240012_2014,24,240012,1,1,0,1,1,1,1,33,0,10,1,2014,6,20,14,1,2,2,US-301,NULL,40,38.70963611,-76.85694722,0,8,0,0,1,1,0,1,2,2,4,4,0,0000000,99,99,99,99,99,99,0,0,0,1,0,4185
240013_2014,24,240013,2,2,0,0,0,3,3,3,0,15,1,2014,4,9,1,0,14,4,CR-5461,NULL,41,39.12617222,-76.64025833,0,12,6,0,1,1,0,1,1,5,0,5,0,0000000,99,99,99,99,99,99,0,0,0,2,0,4186
240014_2014,24,240014,2,2,0,0,0,2,2,27,0,15,1,2014,4,20,34,1,11,1,I-70,NULL,10,39.35031111,-77.14813611,0,12,1,0,1,1,0,1,2,10,0,10,0,0000000,99,99,99,99,99,99,0,0,0,1,0,4187
240015_2014,24,240015,1,1,0,1,1,1,1,510,50,9,1,2014,5,17,59,0,14,6,"THE ALAMEDA",NULL,0,39.32693611,-76.5943,0,8,0,0,1,1,0,1,5,1,0,1,0,0000000,99,99,99,99,88,88,0,0,0,1,0,4188
240016_2014,24,240016,2,2,0,0,0,4,4,19,0,15,1,2014,4,22,10,0,3,3,SR-392,"DELAWARE ST LINE",135,38.63539444,-75.70745,0,12,6,0,2,3,0,1,3,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,1,4189
240017_2014,24,240017,1,1,0,1,1,1,1,33,370,17,1,2014,6,1,35,0,13,2,US-1,NULL,37,38.98025,-76.93774444,0,8,0,0,1,1,0,1,3,1,0,1,0,0000000,99,99,99,99,88,88,0,0,0,1,1,4190
240018_2014,24,240018,1,1,0,0,0,1,1,17,0,26,1,2014,1,1,16,0,4,3,SR-6,NULL,179,38.48083056,-77.08958889,0,42,0,0,1,1,0,4,2,1,0,1,0,0000000,99,99,99,99,88,88,0,0,0,1,1,4191
240019_2014,24,240019,2,2,0,0,0,2,2,21,0,21,1,2014,3,10,57,0,3,3,SR-140,NULL,69,39.71943333,-77.35010833,0,12,6,0,1,1,0,1,1,4,2,4,0,0000000,99,99,99,99,88,88,0,0,0,1,0,4192
240020_2014,24,240020,2,2,0,0,0,3,3,33,879,21,1,2014,3,11,6,0,15,4,CR-2428,NULL,0,38.93183889,-76.88940556,0,12,6,0,1,1,0,1,1,4,0,4,0,0000000,99,99,99,99,99,99,0,0,0,2,0,4193
240021_2014,24,240021,2,2,0,3,3,4,4,31,0,24,1,2014,6,14,24,0,14,3,SR-115,NULL,8,39.150825,-77.14894167,0,12,1,0,1,1,0,1,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0,4194
240022_2014,24,240022,2,2,0,0,0,3,3,33,0,30,1,2014,5,11,23,0,13,3,SR-202,CR-97,53,38.87596667,-76.80147222,0,12,1,0,3,3,0,1,1,1,0,1,0,0000000,99,99,99,99,88,88,0,0,0,1,0,4195
240023_2014,24,240023,1,1,0,0,0,1,1,31,0,25,1,2014,7,1,50,0,16,4,CR-4121,"OLD GEORGETOWN RD",4,39.05035,-77.10886944,0,30,0,0,3,3,0,4,3,1,0,1,0,0000000,99,99,99,99,88,88,0,0,0,1,1,4196
240024_2014,24,240024,2,2,0,0,0,2,2,21,0,30,1,2014,5,19,31,1,11,1,I-270,NULL,35,39.31513056,-77.35146389,0,12,1,0,1,1,0,1,2,1,0,1,0,0000000,99,99,99,99,88,88,0,0,0,1,0,4197
240025_2014,24,240025,1,1,0,0,0,1,1,5,0,24,1,2014,6,22,5,0,15,4,CR-1496,NULL,6,39.38026389,-76.67450556,0,43,0,0,1,1,0,5,3,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,1,4198
240026_2014,24,240026,2,1,1,1,1,1,1,5,0,31,1,2014,6,13,50,1,11,1,I-695,NULL,120,39.35910556,-76.74614722,0,14,0,0,1,1,1,4,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0,4199
240027_2014,24,240027,1,1,0,1,1,1,1,15,0,27,1,2014,2,14,5,0,6,4,CR-20,NULL,9,39.71038611,-76.06609444,0,8,0,0,1,1,0,1,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0,4200
240028_2014,24,240028,1,1,0,0,0,3,3,9,0,5,2,2014,4,2,2,0,14,3,SR-760,"OLIVET RD",0,38.35661111,-76.43313611,0,30,0,0,3,5,0,4,2,2,0,2,0,0000000,99,99,99,99,99,99,0,0,0,1,1,4201
240029_2014,24,240029,2,1,1,0,0,2,2,43,0,1,2,2014,7,2,1,0,5,3,SR-58,NULL,9,39.69385,-77.77036111,0,53,0,0,1,1,0,4,2,1,0,1,0,0000000,99,99,99,99,88,88,14,0,0,2,1,4202
240030_2014,24,240030,2,2,0,0,0,3,3,5,0,1,2,2014,7,18,35,1,11,1,I-695,NULL,142,39.39046667,-76.7139,0,12,1,0,1,1,0,1,3,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,1,4203
240031_2014,24,240031,3,3,0,0,0,3,3,27,0,5,2,2014,4,6,42,0,13,2,US-1,NULL,65,39.17926111,-76.77091944,0,12,1,0,8,1,0,1,3,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0,4204
240032_2014,24,240032,1,1,0,0,0,1,1,33,1175,9,2,2014,1,2,54,0,15,4,CR-114,NULL,19,38.769175,-77.00528611,0,53,0,0,1,1,0,5,3,1,0,1,0,0000000,99,99,99,99,88,88,0,0,0,1,1,4205
240033_2014,24,240033,1,1,0,0,0,1,1,3,0,17,2,2014,2,23,34,1,11,1,I-97,NULL,121,39.10543611,-76.62975833,0,24,0,0,1,1,0,4,3,1,0,1,0,0000000,99,99,99,99,88,88,0,0,0,1,0,4206
240034_2014,24,240034,1,1,0,1,1,2,2,47,0,21,2,2014,6,20,48,0,4,3,SR-45,NULL,44,38.39063056,-75.19779167,0,8,0,0,1,1,0,1,2,5,0,5,0,0000000,99,99,99,99,99,99,0,0,0,1,0,4207
240035_2014,24,240035,1,1,0,0,0,1,1,43,0,23,2,2014,1,13,53,0,6,4,CR-804,NULL,0,39.39239444,-77.72487778,0,31,0,0,1,1,0,4,1,1,0,1,0,0000000,99,99,99,99,88,88,0,0,0,1,1,4208
240036_2014,24,240036,1,1,0,1,1,1,1,33,830,13,1,2014,2,7,27,0,13,2,US-1,NULL,14,38.94908611,-76.94272222,0,8,0,0,1,1,0,1,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0,4209
240037_2014,24,240037,1,1,0,1,1,1,1,510,50,3,1,2014,6,19,45,0,14,6,MU-58870,NULL,0,39.30926389,-76.53099444,0,8,0,0,1,1,0,1,3,4,0,4,0,0000000,99,99,99,99,99,99,0,0,0,1,0,4210
240038_2014,24,240038,1,1,0,1,1,2,2,33,0,21,1,2014,3,3,12,1,11,1,I-95,NULL,185,38.94292222,-76.857075,0,8,0,0,1,1,0,1,3,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0,4211
240039_2014,24,240039,1,1,0,0,0,3,3,33,565,20,1,2014,2,2,2,0,14,3,SR-210,NULL,130,38.7998,-76.99853056,0,33,0,0,1,1,0,4,3,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,2,1,4212
240040_2014,24,240040,3,3,0,1,1,4,4,33,569,18,1,2014,7,20,38,1,13,3,SR-4,"DONNELL DRIVE",104,38.84404722,-76.88544722,0,8,0,0,3,2,0,1,3,1,0,1,0,0000000,99,99,99,99,88,88,0,0,0,1,0,4213
240041_2014,24,240041,1,1,0,1,1,1,1,5,0,1,2,2014,7,17,45,0,14,4,CR-1800,NULL,0,39.36925833,-76.71794444,0,8,0,0,1,1,0,1,3,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0,4214
240042_2014,24,240042,1,1,0,0,0,1,1,21,0,23,2,2014,1,23,39,0,6,4,CR-421,NULL,36,39.42213333,-77.14312778,0,52,0,0,1,1,0,4,2,1,0,1,0,0000000,99,99,99,99,88,88,0,0,0,1,0,4215
240043_2014,24,240043,1,1,0,1,1,1,1,3,0,24,2,2014,2,15,21,0,16,4,CR-3106,NULL,4,38.93205,-76.54882222,0,8,0,0,1,1,0,1,1,6,0,6,0,0000000,99,99,99,99,99,99,0,0,0,1,0,4216
240044_2014,24,240044,1,1,0,1,1,1,1,5,1676,28,2,2014,6,15,33,0,13,2,US-40,NULL,243,39.40891111,-76.39008611,0,8,0,0,1,1,0,1,1,1,0,1,0,0000000,99,99,99,99,88,88,0,0,0,1,0,4217
240045_2014,24,240045,1,1,0,0,0,1,1,33,0,22,2,2014,7,20,11,0,16,4,CR-1230,NULL,1,38.92243333,-76.87303889,0,1,0,0,1,1,0,1,3,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,1,4218
240046_2014,24,240046,2,2,0,0,0,2,2,35,0,26,2,2014,4,8,32,0,6,4,CR-115,NULL,43,38.95978056,-76.04015556,0,12,6,0,1,1,0,1,1,4,0,4,0,0000000,99,99,99,99,99,99,0,0,0,1,0,4219
240047_2014,24,240047,1,1,0,1,1,1,1,31,0,25,2,2014,3,19,20,0,15,6,"PARK RD","ROCKVILLE PIKE",0,39.08521389,-77.14761111,0,8,0,0,2,2,0,1,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0,4220
240048_2014,24,240048,4,4,0,0,0,5,5,3,0,20,2,2014,5,10,40,0,14,4,CR-2420,NULL,21,39.03805,-76.48857222,0,12,11,0,1,1,0,1,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0,4221
240049_2014,24,240049,1,1,0,1,1,1,1,31,0,26,2,2014,4,14,23,1,12,2,US-29,CR-2963,63,39.05788611,-76.96839444,0,8,0,0,2,2,0,1,1,1,0,1,1,0000000,99,99,99,99,99,99,0,0,0,1,0,4222
240050_2014,24,240050,1,1,0,0,0,1,1,27,0,27,2,2014,5,16,57,0,4,4,CR-70,NULL,45,39.33433056,-76.90457778,0,35,0,0,1,1,0,4,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0,4223
240051_2014,24,240051,1,1,0,0,0,1,1,5,0,1,3,2014,7,2,30,1,11,1,I-695,NULL,6,39.33824722,-76.49382778,0,24,0,0,1,1,0,4,6,1,0,1,0,0000000,99,99,99,99,88,88,0,0,0,1,1,4224
240052_2014,24,240052,2,2,0,0,0,2,2,5,0,2,3,2014,1,6,11,1,11,1,I-695,NULL,243,39.40003333,-76.55471389,0,12,1,0,1,1,0,4,4,1,0,1,0,0000000,99,99,99,99,88,88,0,0,0,1,1,4225
240053_2014,24,240053,1,1,0,0,0,1,1,15,0,1,3,2014,7,2,0,0,6,4,CR-558,NULL,6,39.56180833,-75.82082222,0,32,0,0,1,1,0,4,2,1,0,1,0,0000000,99,99,99,99,88,88,0,0,0,1,1,4226
240054_2014,24,240054,1,1,0,1,1,1,1,3,0,7,3,2014,6,4,30,1,13,3,SR-2,"MARLEY STATION MALL ENTRANCE",346,39.14243611,-76.60459167,0,8,0,0,2,2,0,1,3,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0,4227
240055_2014,24,240055,2,2,0,0,0,2,2,3,0,8,3,2014,7,22,40,0,13,3,SR-198,"RACE TRACK RD",1,39.09796667,-76.83355,0,12,6,0,2,3,0,1,3,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0,4228
240056_2014,24,240056,3,3,0,0,0,4,4,43,0,11,3,2014,3,11,22,1,11,1,I-81,NULL,23,39.59686667,-77.80721389,0,12,1,0,1,1,1,1,1,1,0,1,0,0000000,99,99,99,99,88,88,3,0,0,2,0,4229
240057_2014,24,240057,3,3,0,0,0,6,6,21,0,8,3,2014,7,11,56,1,2,2,US-15,NULL,76,39.37003333,-77.49557222,0,12,2,0,1,1,0,1,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,2,0,4230
240058_2014,24,240058,2,2,0,0,0,2,2,31,0,15,3,2014,7,15,38,0,4,4,CR-46,NULL,5,39.2782,-77.14337778,0,12,1,0,8,1,0,1,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0,4231
240059_2014,24,240059,1,1,0,1,1,1,1,43,0,18,3,2014,3,4,12,0,13,2,US-50,NULL,0,39.63448889,-77.70386944,0,8,0,0,1,1,0,1,2,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0,4232
240060_2014,24,240060,3,3,0,0,0,4,4,25,0,21,3,2014,6,17,5,0,4,3,SR-24,NULL,150,39.60539722,-76.39751389,0,12,2,0,1,1,0,1,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0,4233
240061_2014,24,240061,1,1,0,0,0,1,1,47,0,28,3,2014,6,8,12,1,2,2,US-50,NULL,100,38.34104444,-75.15588056,0,42,0,0,1,1,0,3,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0,4234
240062_2014,24,240062,2,2,0,0,0,4,4,43,0,23,3,2014,1,20,33,1,11,1,I-70,NULL,0,39.72012222,-78.18637222,0,12,2,0,1,1,0,1,3,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,1,4235
240063_2014,24,240063,1,1,0,0,0,1,1,5,0,25,3,2014,3,17,40,1,11,1,I-83,"SHAWAN RD",0,39.49386944,-76.66751111,0,35,0,1,5,1,0,4,1,4,2,4,0,0000000,99,99,99,99,88,88,0,0,0,1,0,4236
240064_2014,24,240064,1,1,0,0,0,1,1,33,0,26,3,2014,4,4,46,0,13,3,SR-214,NULL,59,38.89882222,-76.80254722,0,33,0,0,1,1,0,3,2,10,0,10,0,0000000,99,99,99,99,88,88,0,0,0,1,0,4237
240065_2014,24,240065,2,2,0,0,0,2,2,15,0,27,3,2014,5,15,2,0,3,3,SR-273,NULL,65,39.7014,-75.96516667,0,12,2,0,1,1,0,1,1,10,0,10,0,0000000,99,99,99,99,99,99,0,0,0,1,0,4238
240066_2014,24,240066,1,1,0,0,0,3,3,3,0,29,3,2014,7,4,3,0,15,3,SR-179,NULL,16,39.02100556,-76.4634,0,42,0,0,1,1,0,6,2,2,4,4,0,0000000,99,99,99,99,99,99,0,0,0,1,1,4239
240067_2014,24,240067,6,6,0,0,0,7,7,3,0,18,3,2014,3,15,14,1,12,3,SR-100,NULL,119,39.121,-76.56125556,0,12,1,0,1,1,0,1,1,1,0,1,0,0000000,99,99,99,99,99,99,19,27,0,1,0,4240
240068_2014,24,240068,2,2,0,0,0,2,2,15,0,31,3,2014,2,11,16,1,11,1,I-95,NULL,9,39.59642222,-76.05851389,0,12,1,0,1,1,0,1,1,1,0,1,0,0000000,99,99,99,99,88,88,0,0,0,1,0,4241
240069_2014,24,240069,2,2,0,0,0,4,4,47,0,2,4,2014,4,18,26,0,6,4,CR-155,NULL,17,38.30656667,-75.15142778,0,12,8,0,1,1,0,1,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,1,4242
240070_2014,24,240070,1,1,0,1,1,1,1,43,0,3,4,2014,5,3,37,0,13,2,US-40,NULL,376,39.62836944,-77.69955,0,8,0,0,1,1,0,1,2,1,0,1,0,0000000,99,99,99,99,88,88,0,0,0,1,0,4243
240071_2014,24,240071,1,1,0,0,0,1,1,25,0,7,4,2014,2,1,40,1,11,1,I-95,NULL,54,39.47071667,-76.27648611,0,41,0,0,1,1,0,6,2,1,0,1,0,0000000,99,99,99,99,88,88,0,0,0,1,0,4244
240072_2014,24,240072,2,2,0,1,1,2,2,33,370,11,4,2014,6,22,17,0,13,2,US-1,"KNOX RD",37,38.98081944,-76.93789444,0,8,0,0,2,3,0,1,3,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0,4245
240073_2014,24,240073,3,3,0,0,0,3,3,25,0,11,4,2014,6,14,21,0,13,3,SR-22,NULL,12,39.54385833,-76.32535833,0,12,2,0,1,1,0,1,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0,4246
240074_2014,24,240074,1,1,0,1,1,1,1,510,50,10,2,2014,2,10,3,0,14,6,"S.HANOVER ST","W. GARRETT ST",0,39.23716111,-76.61025556,0,8,0,0,2,3,0,1,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0,4247
240075_2014,24,240075,1,1,0,1,1,1,1,5,0,20,3,2014,5,16,10,0,13,3,SR-140,NULL,39,39.40616667,-76.76096389,0,8,0,0,1,1,0,1,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0,4248
240076_2014,24,240076,2,2,0,0,0,3,3,33,830,30,1,2014,5,21,30,0,15,3,SR-459,SR-201,12,38.91911389,-76.93087222,0,12,2,0,2,2,0,1,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0,4249
240077_2014,24,240077,1,1,0,1,1,1,1,33,150,29,3,2014,7,0,39,0,13,3,SR-450,NULL,4,38.93949167,-76.93372222,0,8,0,0,1,1,0,1,3,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0,4250
